step	depth	row	col	cands	cs	val
13969	19	3	2	1	146	4
13970	17	1	3	1	119	8
13971	18	1	1	2	160	1
13972	19	1	2	1	203	7
13973	18	1	1	1	160	5
13974	19	1	2	1	204	3
13975	15	2	6	1	46	9
13976	16	1	3	2	119	9
13977	17	3	9	1	59	9
13978	18	2	3	2	88	6
13979	19	2	2	2	179	8
13980	20	6	3	1	104	8
13981	19	2	5	1	55	8
13982	20	8	6	1	29	8
13983	21	1	2	2	205	8
13984	22	3	7	1	47	8
13985	24	5	4	1	94	1
13986	21	3	3	1	60	8
13987	22	1	2	2	205	3
13988	22	1	2	1	206	7
13989	18	3	3	1	60	6
13990	19	1	2	2	207	3
13991	20	3	1	2	76	1
13992	21	2	3	1	88	8
13993	23	5	3	1	113	5
13994	31	6	3	1	105	3
13995	33	5	7	2	61	1
13996	34	1	8	2	44	1
13997	34	1	8	1	45	2
13998	35	1	9	1	30	4
13999	33	5	7	1	61	3
14000	20	3	1	1	76	2
14001	21	2	1	1	76	1
14002	23	4	2	1	123	8
14003	28	2	3	1	88	8
14004	33	3	4	2	66	1
14005	34	3	7	1	47	5
14006	33	3	4	1	66	3
14007	34	5	6	1	72	3
14008	36	5	5	1	71	8
14009	19	3	2	1	147	3
14010	20	4	3	2	129	1
14011	21	4	2	1	123	4
14012	20	4	3	1	129	5
14013	21	4	2	1	124	8
14014	16	3	3	1	60	9
14015	17	1	9	1	31	9
14016	18	1	3	2	119	6
14017	19	2	2	2	179	2
14018	20	1	2	1	207	8
14019	22	4	3	1	129	1
14020	19	2	2	1	179	4
14021	20	1	1	1	160	2
14022	18	2	3	1	88	6
14023	19	1	2	2	207	8
14024	20	6	3	1	105	8
14025	21	4	3	1	130	3
14026	19	1	3	1	119	8
14027	20	1	1	2	161	1
14028	21	1	2	1	207	7
14029	20	1	1	1	161	5
14030	21	1	2	1	208	3
14031	14	7	6	1	97	3
14032	9	7	3	1	116	4
14033	10	8	3	1	90	2
14034	11	7	4	2	135	2
14035	12	6	2	1	112	6
14036	14	7	6	2	98	1
14037	15	2	3	2	88	9
14038	16	1	3	2	119	6
14039	17	2	2	2	179	2
14040	18	1	1	1	161	4
14041	20	3	3	1	60	5
14042	17	2	2	1	179	4
14043	18	1	1	1	161	2
14044	19	1	2	1	209	8
14045	16	3	3	1	61	6
14046	17	1	2	2	210	8
14047	18	6	3	1	105	8
14048	19	3	2	1	147	4
14049	17	1	3	1	119	8
14050	18	1	1	2	161	1
14051	19	1	2	1	210	7
14052	18	1	1	1	161	5
14053	19	1	2	1	211	3
14054	15	2	6	1	46	9
14055	16	1	3	2	119	9
14056	17	3	9	1	59	9
14057	18	2	3	2	88	6
14058	19	3	4	2	66	1
14059	20	2	2	2	179	8
14060	20	2	5	1	55	8
14061	21	2	1	1	76	1
14062	23	3	1	1	76	2
14063	19	3	4	1	66	3
14064	20	1	2	1	212	3
14065	23	4	2	1	125	7
14066	18	3	3	1	61	6
14067	19	1	2	2	212	3
14068	20	3	1	2	77	1
14069	21	2	3	1	88	8
14070	23	4	2	1	126	8
14071	31	5	4	1	95	6
14072	36	3	8	1	51	2
14073	20	3	1	1	77	2
14074	21	2	1	1	76	1
14075	23	4	2	1	126	8
14076	28	5	1	1	94	7
14077	19	3	2	1	148	3
14078	20	4	3	2	131	1
14079	21	4	2	1	126	4
14080	20	4	3	1	131	5
14081	21	4	2	1	127	8
14082	16	3	3	1	61	9
14083	17	1	9	1	31	9
14084	18	1	3	2	119	6
14085	19	2	2	2	180	2
14086	20	1	2	1	212	8
14087	22	4	3	1	131	1
14088	19	2	2	1	180	4
14089	20	1	1	1	161	2
14090	18	2	3	1	88	6
14091	19	3	4	2	66	1
14092	20	2	5	1	55	8
14093	22	1	2	2	212	8
14094	22	1	3	1	119	8
14095	23	1	1	2	162	1
14096	23	1	1	1	163	5
14097	19	3	4	1	66	3
14098	20	2	5	1	55	8
14099	14	7	5	1	93	1
14100	15	2	3	2	88	9
14101	16	1	3	2	119	6
14102	17	2	2	2	180	2
14103	18	1	2	1	213	8
14104	17	2	2	1	180	4
14105	18	1	1	1	164	2
14106	19	1	2	1	214	8
14107	16	3	3	1	61	6
14108	17	1	2	2	215	8
14109	18	6	3	1	105	8
14110	19	4	2	1	128	7
14111	17	1	3	1	119	8
14112	18	1	1	2	164	1
14113	19	1	2	1	215	7
14114	18	1	1	1	164	5
14115	19	1	2	1	216	3
14116	15	2	6	1	46	9
14117	16	1	3	2	119	9
14118	17	3	9	1	59	9
14119	18	2	3	2	88	6
14120	19	3	4	2	66	1
14121	20	2	2	2	180	8
14122	20	2	5	1	56	8
14123	21	2	1	1	76	1
14124	22	1	2	1	217	3
14125	19	3	4	1	66	3
14126	20	1	2	1	218	3
14127	23	3	1	2	77	1
14128	24	3	3	1	61	8
14129	29	1	1	1	164	5
14130	23	3	1	1	77	2
14131	24	3	3	1	61	8
14132	18	3	3	1	62	6
14133	19	1	2	2	218	3
14134	20	3	1	2	77	1
14135	21	2	3	1	88	8
14136	23	5	2	1	110	2
14137	31	5	4	1	95	6
14138	33	6	7	1	61	1
14139	36	5	6	1	72	1
14140	20	3	1	1	77	2
14141	21	2	1	1	76	1
14142	23	4	2	1	129	8
14143	28	2	3	1	88	8
14144	19	3	2	1	148	3
14145	20	4	3	2	132	1
14146	21	4	2	1	129	4
14147	20	4	3	1	132	5
14148	21	4	2	1	130	8
14149	16	3	3	1	62	9
14150	17	1	9	1	31	9
14151	18	1	3	2	119	6
14152	19	2	2	2	181	2
14153	20	1	2	1	218	8
14154	22	4	3	1	132	1
14155	19	2	2	1	181	4
14156	20	1	1	1	165	2
14157	18	2	3	1	89	6
14158	19	3	4	2	66	1
14159	20	2	5	1	56	8
14160	21	1	2	2	218	8
14161	21	1	3	1	119	8
14162	22	1	1	2	166	1
14163	22	1	1	1	167	5
14164	19	3	4	1	66	3
14165	20	2	5	1	56	8
14166	25	4	3	1	133	1
14167	11	7	4	1	135	3
14168	12	6	2	1	112	7
14169	14	3	2	2	148	2
14170	15	4	3	2	134	1
14171	16	4	2	1	131	3
14172	15	4	3	1	134	6
14173	16	4	2	1	132	8
14174	14	3	2	1	148	3
14175	15	1	2	2	219	6
14176	15	1	2	1	220	8
14177	16	6	3	1	105	8
14178	17	5	4	1	95	1
14179	18	2	3	1	89	9
14180	19	4	3	2	134	1
14181	20	5	3	1	113	3
14182	24	1	3	1	119	6
14183	30	3	1	2	77	1
14184	31	2	1	1	76	7
14185	32	7	6	2	98	1
14186	33	1	5	1	58	1
14187	35	2	6	1	46	8
14188	37	3	6	1	60	9
14189	39	7	8	2	84	6
14190	40	6	7	1	61	5
14191	39	7	9	1	65	6
14192	40	4	4	1	29	6
14193	32	7	5	1	93	1
14194	33	4	4	1	30	8
14195	34	3	7	1	48	8
14196	35	9	6	2	101	2
14197	36	3	4	1	66	2
14198	35	9	6	1	101	4
14199	36	9	5	1	85	2
14200	37	7	6	1	98	5
14201	42	4	6	1	53	3
14202	30	3	1	1	77	7
14203	31	2	1	1	76	1
14204	32	3	8	2	52	1
14205	33	9	9	1	53	1
14206	36	1	7	1	32	7
14207	40	5	7	1	62	4
14208	32	3	8	1	52	2
14209	19	4	3	1	134	3
14210	4	8	2	2	160	2
14211	5	9	3	1	157	6
14212	4	8	2	1	160	4
14213	5	9	3	1	158	6
14214	7	7	3	2	116	1
14215	8	8	3	1	90	7
14216	9	9	7	3	148	1
14217	10	8	7	1	90	8
14218	12	1	2	3	220	6
14219	13	3	1	2	77	1
14220	14	5	2	1	110	1
14221	16	6	3	1	105	2
14222	26	4	2	1	133	8
14223	31	6	7	1	62	3
14224	13	3	1	1	77	5
14225	14	2	1	1	76	1
14226	15	5	2	1	110	1
14227	20	5	3	1	113	3
14228	27	7	4	1	135	6
14229	12	1	2	2	220	7
14230	13	3	1	2	77	1
14231	14	2	1	1	76	6
14232	16	4	3	1	135	3
14233	13	3	1	1	77	6
14234	14	2	1	1	76	1
14235	15	5	2	1	110	1
14236	12	1	2	1	220	8
14237	13	3	9	1	59	8
14238	14	4	8	1	42	8
14239	16	4	2	2	133	6
14240	17	1	1	1	168	6
14241	18	2	2	1	181	3
14242	16	5	2	1	111	6
14243	9	9	7	2	148	3
14244	10	9	4	1	145	8
14245	11	9	6	2	101	1
14246	12	9	5	1	85	4
14247	11	9	6	1	101	4
14248	12	9	5	1	86	1
14249	9	9	7	1	148	4
14250	10	9	4	1	145	8
14251	11	9	6	2	101	1
14252	12	9	5	1	87	3
14253	11	9	6	1	101	3
14254	12	9	5	1	88	1
14255	7	7	3	1	116	7
14256	8	8	3	1	90	1
14257	11	9	7	2	148	1
14258	12	9	4	1	145	8
14259	13	8	7	1	90	8
14260	15	4	8	1	42	8
14261	16	1	2	2	220	6
14262	17	3	1	2	77	1
14263	18	2	1	1	76	5
14264	21	3	2	1	148	2
14265	17	3	1	1	77	5
14266	18	2	1	1	76	1
14267	19	5	2	1	112	1
14268	16	1	2	1	220	7
14269	17	4	2	2	133	6
14270	18	2	2	3	182	1
14271	18	2	2	2	183	2
14272	19	3	3	1	62	4
14273	18	2	2	1	183	3
14274	19	3	2	2	149	1
14275	19	3	2	1	150	2
14276	17	5	2	1	113	6
14277	11	9	7	1	148	3
14278	1	8	1	1	155	4
14279	2	7	1	1	81	9
14280	3	4	2	2	133	9
14281	4	8	2	3	160	1
14282	5	9	1	3	192	2
14283	6	9	3	1	158	3
14284	7	7	3	1	116	6
14285	5	9	1	2	192	6
14286	6	9	3	1	158	7
14287	7	9	4	2	145	8
14288	8	7	2	2	112	8
14289	9	8	7	1	90	8
14290	10	3	2	2	151	3
14291	11	4	3	1	136	6
14292	12	1	2	2	220	6
14293	13	3	1	2	77	1
14294	14	2	1	1	76	5
14295	16	2	3	1	89	8
14296	20	3	3	1	63	4
14297	21	6	2	1	112	4
14298	22	7	3	1	117	3
14299	24	8	9	1	48	3
14300	27	3	8	1	53	2
14301	28	1	9	1	31	8
14302	32	3	5	1	38	6
14303	34	5	9	1	33	6
14304	35	7	7	1	66	7
14305	37	6	8	1	48	1
14306	13	3	1	1	77	5
14307	14	2	1	1	76	1
14308	15	1	3	1	119	9
14309	16	2	7	1	51	6
14310	18	1	8	1	45	3
14311	19	5	3	2	113	1
14312	20	6	2	1	112	4
14313	23	7	4	1	136	1
14314	28	4	8	1	42	8
14315	19	5	3	1	113	5
14316	20	6	2	1	112	4
14317	12	1	2	1	220	7
14318	13	1	3	1	119	8
14319	10	3	2	1	151	4
14320	11	4	3	1	136	5
14321	12	2	2	2	183	2
14322	13	1	3	1	120	9
14323	12	5	2	1	114	2
14324	13	6	3	1	105	4
14325	15	6	2	1	113	3
14326	16	7	3	1	117	2
14327	22	1	2	1	220	7
14328	23	2	2	1	183	6
14329	26	2	3	1	89	8
14330	28	9	7	3	149	1
14331	29	4	8	1	43	8
14332	31	6	5	1	43	8
14333	28	6	7	2	63	1
14334	29	4	8	1	43	8
14335	34	3	4	1	67	5
14336	37	5	5	1	72	9
14337	28	6	7	1	63	2
14338	29	6	5	1	44	8
14339	8	8	3	1	90	8
14340	9	7	3	2	117	3
14341	10	6	3	1	105	1
14342	13	6	2	1	113	7
14343	16	7	6	2	98	1
14344	17	9	7	1	149	3
14345	16	7	6	1	98	5
14346	17	7	5	2	93	1
14347	18	9	7	1	150	3
14348	17	7	5	1	93	7
14349	18	8	7	1	90	7
14350	9	7	2	1	112	3
14351	10	6	3	1	105	1
14352	13	5	2	1	114	4
14353	7	9	4	1	145	9
14354	8	8	7	1	91	9
14355	10	6	5	1	45	9
14356	12	3	2	2	151	3
14357	13	4	3	1	136	6
14358	14	1	2	2	220	6
14359	15	3	1	2	77	1
14360	16	1	3	1	121	9
14361	18	3	3	1	63	4
14362	22	5	3	2	113	1
14363	23	6	2	1	113	4
14364	26	7	3	1	117	3
14365	31	1	1	1	168	7
14366	33	3	7	1	48	7
14367	34	1	5	1	58	3
14368	22	5	3	1	113	5
14369	23	6	2	1	113	4
14370	15	3	1	1	77	5
14371	16	2	1	1	76	1
14372	17	1	3	1	121	9
14373	18	2	6	1	46	9
14374	20	5	3	2	113	1
14375	21	6	2	1	114	4
14376	24	5	2	1	115	7
14377	29	2	3	1	89	8
14378	33	3	4	1	67	2
14379	34	3	8	1	53	1
14380	35	7	7	1	66	2
14381	20	5	3	1	113	5
14382	21	6	2	1	114	4
14383	14	1	2	1	220	7
14384	15	1	3	1	121	8
14385	12	3	2	1	151	4
14386	13	4	3	1	136	5
14387	14	2	2	2	183	2
14388	15	1	3	1	122	9
14389	14	5	2	1	115	2
14390	15	6	3	1	105	4
14391	17	6	2	1	115	3
14392	18	7	4	1	136	1
14393	24	1	2	1	220	7
14394	25	2	2	1	183	6
14395	28	2	6	1	46	9
14396	32	4	5	1	71	1
14397	5	9	1	1	192	7
14398	6	9	3	1	158	8
14399	7	9	4	2	145	6
14400	8	9	7	3	151	1
14401	9	1	1	5	168	1
14402	10	1	2	2	220	7
14403	11	3	2	1	151	2
14404	10	1	2	1	220	8
14405	11	9	6	2	101	2
14406	12	9	5	1	89	3
14407	13	5	3	2	113	1
14408	14	7	2	1	112	6
14409	15	6	3	1	105	4
14410	13	6	3	1	106	1
14411	14	7	4	3	136	1
14412	15	8	3	1	90	6
14413	17	6	2	1	115	3
14414	14	7	4	2	136	4
14415	15	8	3	1	90	6
14416	17	7	6	2	98	1
14417	18	7	5	1	93	5
14418	19	5	4	2	95	1
14419	20	7	2	1	112	2
14420	22	5	9	1	33	7
14421	25	3	9	1	59	8
14422	19	5	4	1	95	2
14423	20	7	2	1	112	3
14424	23	7	3	1	117	2
14425	17	7	6	1	98	5
14426	18	7	5	1	93	1
14427	19	5	4	2	95	1
14428	20	7	2	1	112	2
14429	19	5	4	1	95	2
14430	20	7	2	1	113	3
14431	23	6	2	1	116	6
14432	14	7	4	1	136	5
14433	15	8	7	1	91	5
14434	18	5	4	1	95	2
14435	21	5	1	1	95	8
14436	11	9	6	1	101	3
14437	12	9	5	1	89	2
14438	13	5	3	2	113	1
14439	14	7	2	1	113	6
14440	15	5	4	1	95	2
14441	13	6	3	1	106	1
14442	14	7	4	3	136	1
14443	15	8	3	1	90	6
14444	16	6	2	1	117	3
14445	14	7	4	2	136	4
14446	15	8	3	1	90	6
14447	16	7	6	2	98	1
14448	17	5	4	2	96	1
14449	18	7	2	1	113	2
14450	21	5	1	1	96	8
14451	17	5	4	1	96	2
14452	18	7	2	1	113	3
14453	16	7	6	1	98	5
14454	17	7	5	1	93	1
14455	18	8	7	1	91	5
14456	19	5	4	2	96	1
14457	20	5	6	1	73	2
14458	24	6	2	1	118	7
14459	19	5	4	1	96	2
14460	20	5	6	1	73	1
14461	23	6	2	1	119	6
14462	14	7	4	1	136	5
14463	15	6	2	1	120	7
14464	17	5	4	1	96	2
14465	20	5	1	1	97	8
14466	9	9	6	2	101	2
14467	10	9	5	1	89	3
14468	11	7	4	3	136	1
14469	12	7	2	2	114	3
14470	13	6	3	1	106	1
14471	12	7	2	1	114	6
14472	13	6	3	2	107	1
14473	14	5	4	1	96	5
14474	15	4	3	1	136	7
14475	13	6	3	1	107	4
14476	14	5	4	1	96	2
14477	17	8	3	1	90	3
14478	11	7	4	2	136	4
14479	12	7	6	2	98	1
14480	13	7	5	1	93	5
14481	14	8	7	1	91	5
14482	15	8	3	1	91	6
14483	16	6	3	2	107	1
14484	17	5	4	2	96	1
14485	18	7	2	1	114	2
14486	19	7	3	1	118	3
14487	17	5	4	1	96	2
14488	18	7	2	1	114	3
14489	16	6	3	1	107	2
14490	12	7	6	1	98	5
14491	13	7	5	1	93	1
14492	14	8	7	1	91	5
14493	16	6	3	2	108	1
14494	17	5	4	2	96	1
14495	18	7	2	1	115	2
14496	17	5	4	1	96	2
14497	18	7	2	1	116	3
14498	16	6	3	1	108	2
14499	11	7	4	1	136	5
14500	12	7	3	1	119	2
14501	14	7	6	2	98	1
14502	15	7	5	1	93	4
14503	16	8	7	1	91	5
14504	18	7	2	1	117	3
14505	14	7	6	1	98	4
14506	15	7	5	1	93	1
14507	16	8	7	1	91	5
14508	18	7	2	1	118	3
14509	9	9	6	1	101	3
14510	10	9	5	1	89	2
14511	11	7	3	3	119	2
14512	12	7	2	2	119	3
14513	13	8	3	1	91	6
14514	12	7	2	1	119	6
14515	13	8	3	1	92	3
14516	14	6	2	2	120	3
14517	15	7	4	1	136	1
14518	16	1	2	2	220	8
14519	17	3	3	1	63	1
14520	18	5	4	1	96	2
14521	16	3	2	1	152	8
14522	17	4	3	1	137	1
14523	14	6	2	1	120	7
14524	15	7	4	1	136	5
14525	16	7	6	2	98	1
14526	17	7	5	1	93	4
14527	16	7	6	1	98	4
14528	17	7	5	1	94	1
14529	11	7	4	3	136	1
14530	12	6	2	2	120	4
14531	13	7	3	1	119	3
14532	15	8	3	1	92	2
14533	12	6	2	1	120	7
14534	13	7	3	1	119	6
14535	11	7	4	2	136	4
14536	12	6	2	1	120	7
14537	14	7	6	2	98	1
14538	15	1	2	2	220	8
14539	16	3	3	1	63	1
14540	17	7	2	1	119	6
14541	15	3	2	1	152	8
14542	16	4	3	1	138	1
14543	18	7	2	1	120	6
14544	14	7	6	1	98	5
14545	15	7	5	1	95	1
14546	16	8	7	1	91	5
14547	18	7	2	1	121	2
14548	21	3	2	1	152	4
14549	11	7	4	1	136	5
14550	8	9	7	2	151	2
14551	9	8	7	1	91	8
14552	11	7	5	1	95	8
14553	8	9	7	1	151	3
14554	9	9	6	2	101	1
14555	10	9	5	1	89	2
14556	11	8	7	1	91	7
14557	12	8	3	1	93	6
14558	13	6	3	2	109	1
14559	14	7	6	1	98	4
14560	15	7	4	1	137	5
14561	13	6	3	1	109	2
14562	9	9	6	1	101	2
14563	10	9	5	1	89	1
14564	11	6	2	2	120	6
14565	12	8	3	1	93	6
14566	15	6	3	1	110	1
14567	11	6	2	1	120	7
14568	12	7	4	2	138	4
14569	13	7	3	1	120	3
14570	14	6	7	2	63	1
14571	15	7	2	1	121	6
14572	14	6	7	1	63	2
14573	15	7	6	1	98	5
14574	12	7	4	1	138	5
14575	13	7	3	1	120	2
14576	14	2	2	2	183	2
14577	15	1	2	2	220	8
14578	16	1	1	2	168	1
14579	17	1	3	1	123	3
14580	16	3	3	1	63	1
14581	15	3	2	1	153	8
14582	16	4	3	1	138	1
14583	18	7	2	1	122	6
14584	20	6	3	1	111	4
14585	25	1	1	1	168	5
14586	14	5	2	1	115	2
14587	15	7	2	1	122	6
14588	17	5	1	1	98	6
14589	21	1	2	1	220	3
14590	7	9	4	1	145	9
14591	8	5	8	1	53	9
14592	10	6	5	1	45	9
14593	11	2	3	2	89	9
14594	12	1	2	2	221	8
14595	13	1	1	2	169	1
14596	14	5	3	2	113	1
14597	15	7	2	1	122	6
14598	16	6	3	1	111	4
14599	14	6	3	1	112	1
14600	15	7	8	2	84	8
14601	16	7	7	2	67	5
14602	17	7	9	1	65	7
14603	19	9	7	2	151	1
14604	20	9	9	1	53	4
14605	19	9	7	1	151	4
14606	20	7	4	2	138	4
14607	21	7	2	2	122	6
14608	22	7	3	1	120	3
14609	21	8	3	1	93	6
14610	20	7	5	1	96	4
14611	21	7	4	2	138	1
14612	22	7	2	1	122	3
14613	21	7	4	1	138	3
14614	16	7	9	1	65	5
14615	17	7	7	1	67	7
14616	18	6	8	1	49	2
14617	19	9	9	1	54	2
14618	15	7	9	1	65	8
14619	16	3	7	1	48	8
14620	17	5	1	2	98	8
14621	18	6	2	1	120	4
14622	17	5	5	1	73	8
14623	18	2	6	1	46	8
14624	20	2	5	1	56	7
14625	21	8	6	1	29	7
14626	22	8	5	1	29	5
14627	23	8	3	1	94	2
14628	24	7	2	2	123	3
14629	25	5	4	1	97	2
14630	24	7	2	1	123	6
14631	25	5	4	1	98	5
14632	13	3	3	1	64	1
14633	14	7	2	2	123	3
14634	14	7	2	1	124	6
14635	15	7	3	2	121	2
14636	15	7	3	1	122	3
14637	16	8	3	1	94	2
14638	20	5	1	1	98	8
14639	21	6	3	1	112	4
14640	22	5	4	1	99	2
14641	23	5	2	1	115	3
14642	12	3	2	1	153	8
14643	13	4	3	1	138	1
14644	14	6	2	1	121	7
14645	15	7	2	2	124	3
14646	15	7	2	1	125	6
14647	16	8	3	1	94	2
14648	19	1	2	2	221	3
14649	20	5	1	1	98	6
14650	22	5	4	1	99	1
14651	19	1	2	1	221	4
14652	20	3	3	1	64	6
14653	21	1	1	1	169	5
14654	23	5	2	1	116	3
14655	27	6	3	1	112	4
14656	29	3	1	2	77	1
14657	30	5	6	1	73	1
14658	32	3	6	1	60	9
14659	33	2	6	1	46	4
14660	29	3	1	1	77	3
14661	30	2	1	1	76	1
14662	32	1	6	1	35	9
14663	11	2	6	1	47	9
14664	12	2	2	2	183	8
14665	13	1	1	1	169	1
14666	15	1	2	1	221	7
14667	17	4	3	1	138	7
14668	12	2	5	1	56	8
14669	13	8	6	1	29	8
14670	14	1	2	2	221	8
14671	15	1	1	2	169	1
14672	16	1	9	1	31	9
14673	18	2	3	1	89	7
14674	19	2	2	3	183	2
14675	20	1	3	1	124	3
14676	19	2	2	2	183	3
14677	20	1	3	1	125	4
14678	19	2	2	1	183	4
14679	20	1	3	1	126	5
14680	21	3	2	2	153	3
14681	22	6	3	1	112	4
14682	21	3	2	1	153	6
14683	15	3	3	1	64	1
14684	16	1	3	1	126	9
14685	19	7	2	1	125	6
14686	20	7	3	2	122	2
14687	21	6	2	1	121	3
14688	20	7	3	1	122	3
14689	21	6	2	1	122	7
14690	24	2	3	1	89	7
14691	25	5	3	1	113	6
14692	14	3	2	1	154	8
14693	15	4	3	1	139	1
14694	16	6	2	1	122	7
14695	17	7	2	2	125	3
14696	17	7	2	1	126	6
14697	18	7	3	1	122	3
14698	21	1	2	2	221	3
14699	22	2	2	2	183	2
14700	22	2	2	1	184	4
14701	23	5	3	1	114	4
14702	27	6	3	1	113	5
14703	21	1	2	1	221	4
14704	22	2	2	2	184	2
14705	23	5	3	1	114	5
14706	22	2	2	1	184	3
14707	4	9	3	3	158	3
14708	4	8	2	2	160	2
14709	5	9	1	1	192	6
14710	7	7	2	2	126	3
14711	8	6	3	1	114	2
14712	10	7	3	1	122	1
14713	7	7	2	1	126	7
14714	8	3	2	2	154	3
14715	9	4	3	1	139	6
14716	10	7	3	2	123	1
14717	11	6	2	1	122	4
14718	14	5	2	1	116	1
14719	10	7	3	1	123	3
14720	11	8	3	1	94	1
14721	12	9	4	1	145	9
14722	13	5	8	1	53	9
14723	15	6	5	1	45	9
14724	16	1	2	2	221	6
14725	17	3	3	1	64	2
14726	18	2	3	1	89	7
14727	16	1	2	1	221	8
14728	17	3	3	1	64	2
14729	8	3	2	1	154	4
14730	9	4	3	1	139	5
14731	10	7	3	2	123	1
14732	11	8	3	1	94	3
14733	12	6	2	2	122	3
14734	13	3	3	1	65	2
14735	15	5	3	1	115	6
14736	19	5	1	1	98	7
14737	20	1	1	2	169	1
14738	21	1	2	1	221	8
14739	22	1	3	1	126	7
14740	24	2	3	1	90	9
14741	25	3	1	2	77	3
14742	26	2	1	1	76	5
14743	27	2	6	1	47	8
14744	28	9	4	2	145	7
14745	29	9	7	2	151	2
14746	30	2	5	1	56	7
14747	29	9	7	1	151	3
14748	28	9	4	1	145	9
14749	29	5	8	1	53	9
14750	25	3	1	1	77	5
14751	26	2	1	1	76	3
14752	27	9	4	2	145	7
14753	28	9	7	2	152	2
14754	29	3	8	2	53	1
14755	30	3	4	1	67	6
14756	29	3	8	1	53	3
14757	30	3	9	1	60	8
14758	33	4	7	1	29	3
14759	34	7	6	2	99	3
14760	34	7	6	1	100	5
14761	28	9	7	1	152	3
14762	27	9	4	1	145	9
14763	28	5	8	1	54	9
14764	20	1	1	1	169	3
14765	12	6	2	1	122	6
14766	13	7	4	1	139	5
14767	14	5	4	1	100	3
14768	16	5	2	1	117	1
14769	10	7	3	1	123	3
14770	11	8	3	1	94	1
14771	14	1	1	1	170	8
14772	4	8	2	1	160	6
14773	5	9	1	1	192	2
14774	7	7	2	2	126	3
14775	8	5	4	1	100	1
14776	7	7	2	1	126	7
14777	8	7	3	2	123	1
14778	9	8	3	1	94	3
14779	10	7	4	2	139	2
14780	11	6	2	1	122	3
14781	12	1	2	2	221	4
14782	13	1	1	1	171	1
14783	12	1	2	1	221	8
14784	13	3	2	2	154	2
14785	14	4	3	1	139	7
14786	15	2	2	2	185	1
14787	16	5	1	1	98	6
14788	15	2	2	1	185	4
14789	16	5	4	1	101	5
14790	13	3	2	1	154	4
14791	14	4	3	1	139	5
14792	15	2	2	2	185	1
14793	16	5	2	1	118	2
14794	19	1	1	1	172	6
14795	21	5	3	1	115	6
14796	23	5	4	1	102	3
14797	25	3	1	2	77	3
14798	26	2	1	1	76	5
14799	27	9	7	4	153	1
14800	27	9	7	3	154	3
14801	27	9	7	2	155	4
14802	27	9	7	1	156	6
14803	25	3	1	1	77	5
14804	26	2	1	1	76	3
14805	27	3	8	2	53	1
14806	28	3	4	1	68	6
14807	31	5	5	1	73	9
14808	27	3	8	1	53	3
14809	28	3	9	1	60	9
14810	29	5	8	1	55	9
14811	31	9	4	1	145	9
14812	15	2	2	1	185	2
14813	10	7	4	1	139	3
14814	11	6	2	1	122	4
14815	12	1	2	1	221	8
14816	13	3	2	2	154	2
14817	14	4	3	1	139	7
14818	15	2	2	2	186	1
14819	16	5	2	1	118	3
14820	15	2	2	1	186	3
14821	16	5	2	1	119	1
14822	17	5	3	1	115	2
14823	13	3	2	1	154	3
14824	14	4	3	1	139	6
14825	15	1	1	1	172	6
14826	8	7	3	1	123	3
14827	9	8	3	1	94	1
14828	10	1	2	2	221	4
14829	11	6	2	1	122	8
14830	13	1	1	1	173	8
14831	10	1	2	1	221	8
14832	11	6	2	1	122	4
14833	13	9	4	1	146	9
14834	3	6	2	1	122	9
14835	4	9	3	3	159	3
14836	5	9	1	1	192	2
14837	7	7	4	3	139	1
14838	7	7	4	2	140	2
14839	8	7	3	1	123	7
14840	9	7	2	2	126	6
14841	10	8	3	1	94	8
14842	11	1	2	2	221	8
14843	12	3	2	2	154	2
14844	13	2	2	2	186	3
14845	14	1	3	1	126	4
14846	13	2	2	1	186	4
14847	12	3	2	1	154	3
14848	13	2	2	2	187	2
14849	14	1	3	1	127	9
14850	13	2	2	1	187	4
14851	14	4	3	1	139	4
14852	11	2	2	1	187	8
14853	12	1	3	1	128	9
14854	9	7	2	1	126	8
14855	10	8	3	1	94	6
14856	11	1	2	3	221	4
14857	12	3	1	2	77	1
14858	13	2	1	1	76	3
14859	14	2	2	1	187	2
14860	17	2	3	1	90	8
14861	23	5	1	1	99	5
14862	12	3	1	1	77	3
14863	13	2	1	1	76	1
14864	14	2	2	1	187	2
14865	15	1	1	1	174	7
14866	21	5	1	1	100	5
14867	25	5	6	1	73	1
14868	26	9	7	2	157	1
14869	26	9	7	1	158	4
14870	11	1	2	2	221	6
14871	12	3	2	2	154	2
14872	13	2	2	3	187	3
14873	13	2	2	2	188	4
14874	13	2	2	1	189	7
14875	12	3	2	1	154	3
14876	13	4	3	2	140	1
14877	14	4	2	1	133	4
14878	13	4	3	1	140	4
14879	14	4	2	1	134	7
14880	11	1	2	1	221	7
14881	12	3	2	3	154	2
14882	13	2	2	2	190	3
14883	14	4	2	1	135	4
14884	17	5	1	1	100	7
14885	19	6	3	1	114	5
14886	21	1	1	1	174	5
14887	22	1	3	1	129	8
14888	23	4	1	2	38	3
14889	24	6	1	1	29	8
14890	25	9	7	3	159	1
14891	25	9	7	2	160	4
14892	25	9	7	1	161	6
14893	23	4	1	1	38	8
14894	24	6	1	1	29	3
14895	25	9	7	3	162	1
14896	25	9	7	2	163	4
14897	25	9	7	1	164	6
14898	13	1	1	1	174	3
14899	14	2	2	1	190	6
14900	12	3	2	2	154	3
